"Barrow","United States","BRW","PABR"
"Barrow Island","Australia","BWB","YBWX"
"Barrow-In-Furness","United Kingdom","BWF","EGNL"
"Barter Island","United States","BTI","PABA"
"Barth","Germany","BBH","EDBH"
"Bartica","Guyana","GFO","SYBT"
"Bartlesville","United States","BVO","KBVO"
"Bartlett Cove","United States","BQV","-"
"Bartletts","United States","BSZ","-"
"Bartow","United States","BOW","KBOW"
"Baruun-Urt","Mongolia","UUN","-"
"Basankusu","Democratic Republic of the Congo","BSU","FZEN"
"Basco","Philippines","BSO","RPUO"
"Basel SBB station","Switzerland","ZDH","-"
"Basongo","Democratic Republic of the Congo","BAN","FZVR"
"Basra","Iraq","BSR","ORMM"
"Basse-Terre","Guadeloupe","BBR","TFFB"
"Bassein","Myanmar","BSX","VYPN"
"Bastia","France","BIA","LFKB"
"Bata","Equatorial Guinea","BSG","FGBT"
"Batam/Batu Besar","Indonesia","BTH","WIDD"
"Batangafo","Central African Republic","BTG","FEGF"
"Batavia Downs","Australia","BVW","-"
"Batemans Bay","Australia","QBW","-"
"Batesville","United States","HLB","KHLB"
"Bathurst","Australia","BHS","YBTH"
"Bathurst","Canada","ZBF","CZBF"
"Bathurst Island","Australia","BRT","YBTI"
"Batman","Turkey","BAL","LTCJ"
"Batna","Algeria","BLJ","DABT"
"Batom","Indonesia","BXM","-"
"Baton Rouge","United States","BTR","KBTR"
"Batouri","Cameroon","OUR","-"
"Batsfjord","Norway","BJF","ENBS"
"Battambang","Cambodia","BBM","VDBG"
"Batticaloa","Sri Lanka","BTC","VCCB"
"Battle Creek","United States","BTL","KBTL"
"Battle Mountain","United States","BAM","KBAM"
"Batu Licin","Indonesia","BTW","WAOC"
"Batumi","Estonia","BUS","UGSB"
"Batuna","Solomon Islands","BPF","-"
"Baucau","Indonesia","BCH","WPEC"
"Bauchi","Nigeria","BCU","-"
"Bauru","Brazil","BAU","SBBU"
"Bawan","Papua New Guinea","BWJ","-"
"Bay City","United States","BBC","KBYY"
"Bayamo","Cuba","BYM","MUBY"
"Bayankhongor","Mongolia","BYN","ZMBH"
"Bayreuth","Germany","BYU","EDQD"
"Baytown","United States","HPY","KHPY"
"Beagle Bay","Australia","BEE","-"
"Bealanana","Madagascar","WBE","-"
"Bear Creek","United States","BCC","-"
"Bearskin Lake","Canada","XBE","-"
"Beatrice","United States","BIE","KBIE"
"Beatton River","Canada","YZC","-"
"Beaufort","United States","BFT","KNBC"
"Beaumont/Pt. Arthur","United States","BPT","KBPT"
"Beauvais","France","BVA","LFOB"
"Beaver","United States","WBQ","PAWB"
"Beaver Creek","United States","ZBV","-"
"Beaver Falls","United States","BFP","KBVI"
"Beaver Inlet","United States","BVD","-"
"Bechar","Algeria","CBH","DAOR"
"Beckley","United States","BKW","KBKW"
"Bedford","United States","BFR","KBFR"
"Bedford Downs","Australia","BDW","YBDF"
"Bedford/Hanscom","United States","BED","-"
"Bedourie","Australia","BEU","YBIE"
"Bedwell Harbor","Canada","YBW","-"
"Beersheba","Israel","BEV","LLBS"
"Befandriana","Madagascar","WBD","-"
"Bega","Australia","QBE","-"
"Beica","Ethiopia","BEI","HABE"
"Beida","Libya","LAQ","-"
"Beidah","Yemen","BYD","-"
"Beihai","China","BHY","ZGBH"
"Beihan","Yemen","BHN","OYBN"
"Beijing Capital","China","PEK","ZBAA"
"Beijing Nanyuan","China","NAY","ZBNY"
"Beira","Mozambique","BEW","FQBR"
"Bejaia","Algeria","BJA","DAAE"
"Bekily","Madagascar","OVA","-"
"Belaga","Malaysia","BLG","WBGC"
"Belem","Brazil","BEL","SBBE"
"Belep","New Caledonia","BMY","NWWC"
"Belfast","United Kingdom","BFS","EGAA"
"Belfast City","United Kingdom","BHD","EGAC"
"Belfort","France","BOR","LFSQ"
"Belgaum","India","IXG","VABM"
"Belgorod","Russia","EGO","UUOB"
"Belgrade","Serbia","BEG","LYBE"
"Belize City","Belize","BZE","MZBZ"
"Belize City Municipal","Belize","TZA","-"
"Bell Island","United States","KBE","-"
"Bella Bella","Canada","ZEL","-"
"Bella Coola","Canada","QBC","-"
"Bella Union","Uruguay","BUV","SUBU"
"Bellaire","United States","ACB","KACB"
"Bellary","India","BEP","VOBI"
"Bellavista","Peru","BLP","SPBL"
"Belle Chasse","United States","BCS","-"
"Belle Yella","Liberia","BYL","-"
"Bellingham","United States","BLI","KBLI"
"Bellona Island","Solomon Islands","BNY","AGGB"
"Belluno","Italy","BLX","LIDB"
"Belmar","United States","BLM","KBLM"
"Belmonte","Brazil","BVM","SNBL"
"Belmullet","Ireland","BLY","EIBT"
"Belo","Madagascar","BMD","FMML"
"Belo Horizonte","Brazil","BHZ","-"
"Belo Horizonte Confins","Brazil","CNF","SBCF"
"Belo Horizonte Pampulha","Brazil","PLU","SBBH"
"Beloreck","Russia","BCX","UWUB"
"Beloyarsky","Russia","EYK","-"
"Beltsy","Moldova","BZY","LUBL"
"Bembridge","United Kingdom","BBP","EGHJ"
"Bemichi","Guyana","BCG","-"
"Bemidji","United States","BJI","KBJI"
"Benalla","Australia","BLN","YBLA"
"Benbecula","United Kingdom","BEB","EGPL"
"Benghazi","Libya","BEN","HLLB"
"Bengkulu","Indonesia","BKS","WIPL"
"Benguela","Angola","BUG","FNBG"
"Beni","Democratic Republic of the Congo","BNC","FZNP"
"Benin City","Nigeria","BNI","DNBE"
"Benjina","Indonesia","BJK","WAPK"
"Bennettsville","United States","BTN","KBBP"
"Bensbach","Papua New Guinea","BSP","-"
"Benson","United States","BBB","KBBB"
"Bento Goncalves","Brazil","BGV","-"
"Benton Harbor","United States","BEH","KBEH"
"Bentota River","Sri Lanka","BJT","-"
"Beppu","Japan","BPU","-"
"Berau","Indonesia","BEJ","WALK"
"Berbera","Somalia","BBO","HCMI"
"Berberati","Central African Republic","BBT","FEFT"
"Berdyansk","Ukraine","ERD","-"
"Bereby","Ivory Coast","BBV","DIGN"
"Bereina","Papua New Guinea","BEA","-"
"Berens River","Canada","YBV","CYBV"
"Berezovo","Russia","EZV","-"
"Bergen","Norway","BGO","ENBR"
"Bergen Op Zoom","Netherlands","BZM","EHWO"
"Bergerac","France","EGC","LFBE"
"Berkeley","United States","JBK","-"
"Berlevag","Norway","BVG","ENBV"
"Berlin","Germany","BER","EDDB"
"Berlin Schonefeld","Germany","SXF","EDDB"
"Berlin Tegel","Germany","TXL","EDDT"
"Berlin Tempelhof","Germany","THF","EDDI"
"Berlin Us","United States","BML","KBML"
"Bermejo","Bolivia","BJO","SLBJ"
"Bermudes","Bermuda","BDA","TXKF"
"Berne","Switzerland","BRN","LSZB"
"Beroroha","Madagascar","WBO","-"
"Bertoua","Cameroon","BTA","FKKO"
"Beru","Kiribati","BEZ","NGBR"
"Besalampy","Madagascar","BPY","FMNQ"
"Bethel","United States","BET","PABE"
"Bethel City Land","United States","JBT","-"
"Bethpage","United States","BPA","-"
"Betioky","Madagascar","BKU","FMSV"
"Betoota","Australia","BTX","YBEO"
"Betou","Republic of the Congo","BTB","FCOT"
"Bettles","United States","BTT","PABT"
"Beverley Springs","Australia","BVZ","YBYS"
"Beverly","United States","BVY","KBVY"
"Bewani","Papua New Guinea","BWP","-"
"Beyrouth","Lebanon","BEY","OLBA"
"Beziers","France","BZR","LFMU"
"Bhadrapur","Nepal","BDP","VNCG"
"Bhairawa","Nepal","BWA","VNBW"
"Bhamo","Myanmar","BMO","VYBM"
"Bharatpur","Nepal","BHR","VNBP"
"Bhatinda","India","BUP","VIBT"
"Bhavnagar","India","BHU","VABV"
"Bhojpur","Nepal","BHP","VNBJ"
"Bhopal","India","BHO","VABP"
"Bhubaneswar","India","BBI","VEBS"
"Bhuj","India","BHJ","VABJ"
"Biak","Indonesia","BIK","WABB"
"Bialla","Papua New Guinea","BAA","-"
"Biarritz","France","BIQ","LFBZ"
"Biaru","Papua New Guinea","BRP","-"
"Biawonque","Gabon","BAW","-"
"Bickerton Island","Australia","BCZ","-"
"Bielefeld","Germany","BFE","-"
"Big Bay","Vanuatu","GBA","-"
"Big Bay Marina","Canada","YIG","-"
"Big Bay Yacht Club","Canada","YYA","-"
"Big Bear","United States","RBF","-"
"Big Bell","Australia","BBE","-"
"Big Creek","Belize","BGK","-"
"Big Creek","United States","BIC","-"
"Big Delta","United States","BIG","PABI"
"Big Lake","United States","BGQ","PBGQ"
"Big Mountain","United States","BMX","PABM"
"Big Piney","United States","BPI","KBPI"
"Big Rapids","United States","WBR","-"
"Big Spring","United States","HCA","PAHC"
"Big Trout Lake","Canada","YTL","CYTL"
"Bikaner","India","BKB","VIBK"
"Bikini Atoll","Marshall Islands","BII","-"
"Bilaspur","India","PAB","VABI"
"Bilbao","Spain","BIO","LEBB"
"Bildudalur","Iceland","BIU","BIBD"
"Biliau","Papua New Guinea","BIJ","-"
"Billiluna","Australia","BIW","-"
"Billings","United States","BIL","KBIL"
"Billund","Denmark","BLL","EKBI"
"Biloela","Australia","ZBL","-"
"Bima","Indonesia","BMU","WADB"
"Bimin","Papua New Guinea","BIZ","-"
"Bimini","The Bahamas","BIM","MYBS"
"Binghamton","United States","BGM","KBGM"
"Biniguni","Papua New Guinea","XBN","-"
"Bintulu","Malaysia","BTU","WBGB"
"Bintuni","Indonesia","NTI","-"
"Birao","Central African Republic","IRO","FEFI"
"Biratnagar","Nepal","BIR","VNVT"
"Birch Creek","United States","KBC","-"
"Bird Is.","Seychelles","BDI","FSSB"
"Birdsville","Australia","BVI","YBDV"
"Birjand","Iran","XBJ","OIMB"
"Birmingham","United Kingdom","BHX","EGBB"
"Birmingham Usa","United States","BHM","KBHM"
"Birni Nkoni","Nigeria","BKN","DRRB"
"Bisbee","United States","BSQ","-"
"Bisha","Saudi Arabia","BHH","OEBH"
"Bishkek","Kyrgyzstan","FRU","UAFM"
"Bisho","South Africa","BIY","FABE"
"Bishop","United States","BIH","KBIH"
"Biskra","Algeria","BSK","DAUB"
"Bislig","Philippines","BPH","RPMF"
"Bismarck","United States","BIS","KBIS"
"Bissau","Guinea-Bissau","OXB","GGOV"
"Bitam","Gabon","BMM","FOOB"
"Bizant","Australia","BZP","-"
"Black Tickle","Canada","YBI","-"
"Blackall","Australia","BKQ","YBCK"
"Blackbush","United Kingdom","BBS","EGLK"
"Blackpool","United Kingdom","BLK","EGNH"
"Blacksburg","United States","BCB","KBCB"
"Blackstone","United States","BKT","KBKT"
"Blackwater","Australia","BLT","YBTR"
"Blackwell","United States","BWL","-"
"Blagoveschensk","Russia","BQS","UHBB"
"Blaine","United States","BWS","-"
"Blairsville","United States","BSI","-"
"Blakely Island","United States","BYW","-"
"Blanc Sablon","Canada","YBX","CYBX"
"Blanding","United States","BDG","KBDG"
"Blantyre","Malawi","BLZ","FWCL"
"Blenheim","New Zealand","BHE","NZWB"
"Block Island","United States","BID","KBID"
"Bloemfontein","South Africa","BFN","FABL"
"Blonduos","Iceland","BLO","BIBL"
"Bloomfield","Australia","BFC","-"
"Bloomington","United States","BMI","KBMI"
"Blubber Bay","Canada","XBB","-"
"Blue Bell","United States","BBX","KLOM"
"Blue Fox Bay","United States","BFB","-"
"Blue Lagoon","Fidji","BXL","-"
"Blue Mountain","United States","VBM","-"
"Bluefield","United States","BLF","KBLF"
"Bluefields","Nicaragua","BEF","MNBL"
"Blumenau","Brazil","BNU","SSBL"
"Blythe","United States","BLH","KBLH"
"Blytheville","United States","HKA","KHKA"
"Bo","Sierra Leone","KBS","-"
"Boa Vista","Cape Verde","BVC","GVBA"
"Boa Vista","Brazil","BVB","SBBV"
"Boana","Papua New Guinea","BNV","-"
"Boang","Papua New Guinea","BOV","-"
"Bobo Dioulasso","Burkina Faso","BOY","DFOO"
"Boca Do Acre","Brazil","BCR","SWNK"
"Boca Raton","United States","BCT","KBCT"
"Bocas Del Toro","Panama","BOC","MPBO"
"Bodinumu","Papua New Guinea","BNM","-"
"Bodo","Norway","BOO","ENBO"
"Bodrum","Turkey","BJV","LTFE"
"Bodrum Imsik","Turkey","BXN","LTBV"
"Boende","Democratic Republic of the Congo","BNB","FZGN"
"Bogalusa","United States","BXA","KBXA"
"Bogande","Burkina Faso","XBG","-"
"Boghe","Mauritania","BGH","GQNE"
"Bogota","Colombia","BOG","SKBO"
"Boigu Island","Australia","GIC","YBOI"
"Boise","United States","BOI","KBOI"
"Bojnord","Iran","BJB","OIMN"
"Boke","Guinea","BKJ","GUOK"
"Bokondini","Indonesia","BUI","WAJB"
"Bokoro","Chad","BKR","FTTK"
"Boku","Papua New Guinea","BOQ","-"
"Bol","Chad","OTC","-"
"Bollon","Australia","BLS","YBLL"
"Bologne","Italy","BLQ","LIPE"
"Bolovip","Papua New Guinea","BVP","-"
"Bolwarra","Australia","BCK","-"
"Bolzano","Italy","BZO","LIPB"
"Bom Jesus Da Lapa","Brazil","LAZ","-"
"Boma","Democratic Republic of the Congo","BOA","FZAJ"
"Bomai","Papua New Guinea","BMH","-"
"Bombay","India","BOM","VABB"
"Bonaire","San Marino","BON","TNCB"
"Bonanza","Nicaragua","BZA","MNBZ"
"Bonaventure","Canada","YVB","CYVB"
"Bondoukou","Ivory Coast","BDK","DIBU"
"Bongo","Gabon","BGP","-"
"Bongor","Chad","OGR","-"
"Bongouanou","Ivory Coast","BGG","-"
"Bonito","Brazil","BYO","-"
"Bonn","Germany","BNJ","-"
"Bonnyville","Canada","YBY","-"
"Bontang","Indonesia","BXT","WRLC"
"Bonthe","Sierra Leone","BTE","GFBN"
"Boone","United States","BNW","KBNW"
"Booue","Gabon","BGB","FOGB"
"Bora Bora","French Polynesia","BOB","NTTB"
"Borama","Somalia","BXX","-"
"Borba","Brazil","RBB","-"
"Bordeaux","France","BOD","LFBD"
"Bordj Badji Mokhtar","Algeria","BMW","DATM"
"Borgarfjordur Eystri","Iceland","BGJ","BIBF"
"Borger","United States","BGD","KBGD"
"Boridi","Papua New Guinea","BPB","-"
"Borkum","Germany","BMK","-"
"Borlange","Sweden","BLE","ESSD"
"Bornite","United States","RLU","-"
"Borotou","Ivory Coast","BRZ","-"
"Borrego Springs","United States","BXS","-"
"Borroloola","Australia","BOX","YBRL"
"Boset","Papua New Guinea","BOT","-"
"Bossangoa","Central African Republic","BSN","FEFS"
"Bossaso","Somalia","BSA","HCMF"
"Bossembele","Central African Republic","BEM","FEFL"
"Bosset","Papua New Guinea","BSV","-"
"Bost","Afghanistan","BST","OABT"
"Boston","United States","BOS","KBOS"
"Boston City Hlpt","United States","JBC","-"
"Boswell Bay","United States","BSW","-"
"Botopasie","Suriname","BTO","-"
"Bouake","Ivory Coast","BYK","DIBK"
"Bouar","Central African Republic","BOP","FEFO"
"Bouca","Central African Republic","BCF","FEGU"
"Boulder","United States","WBU","-"
"Boulia","Australia","BQL","YBOU"
"Boulsa","Burkina Faso","XBO","-"
"Bouna","Ivory Coast","BQO","DIBN"
"Boundary","United States","BYA","-"
"Boundiali","Ivory Coast","BXI","DIBI"
"Boundji","Republic of the Congo","BOE","FCOB"
"Bountiful","United States","BTF","KBTF"
"Bourgas","Bulgaria","BOJ","LBBG"
"Bourges","France","BOU","LFLD"
"Bourke","Australia","BRK","YBKE"
"Bournemouth","United Kingdom","BOH","EGHH"
"Boussaada","Algeria","BUJ","DAAD"
"Bousso","Chad","OUT","-"
"Boutilimit","Mauritania","OTL","-"
"Bowen","Australia","ZBO","-"
"Bowling Green","United States","BWG","KBWG"
"Bowman","United States","BWM","KBPP"
"Boxborough","United States","BXC","-"
"Bozeman","United States","BZN","KBZN"
"Bozen","Italy","ZBN","-"
"Bozoum","Central African Republic","BOZ","FEGZ"
"Brac","Croatia","BWK","-"
"Bradford","United States","BFD","KBFD"
"Brady","United States","BBD","KBBD"
"Braga","Portugal","BGZ","LPBR"
"Braganca","Portugal","BGC","LPBG"
"Brahman","Papua New Guinea","BRH","-"
"Brainerd","United States","BRD","KBRD"
"Braintree","United Kingdom","WXF","EGVT"
"Brampton Island","Australia","BMP","YBPI"
"Brandon","Canada","YBR","CYBR"
"Branson","United States","BKG","-"
"Brasilia","Brazil","BSB","SBBR"
"Bratislava","Slovakia","BTS","LZIB"
"Bratsk","Russia","BTK","UIBB"
"Braunschweig","Germany","BWE","EDVE"
"Brawley","United States","BWC","KBWC"
"Brazoria","United States","BZT","-"
"Brazzaville","Republic of the Congo","BZV","FCBB"
"Breckenridge","United States","QKB","-"
"Breda","Netherlands","GLZ","-"
"Breiddalsvik","Iceland","BXV","BIBV"
"Breme","Germany","BRE","EDDW"
"Bremerhaven","Germany","BRV","EDWB"
"Bremerton","United States","PWT","KPWT"
"Brest","France","BES","LFRB"
"Brest Urss","Belarus","BQT","UMBB"
"Breves","Brazil","BVS","SNVS"
"Brevig Mission","United States","KTS","-"
"Brewarrina","Australia","BWQ","YBRW"
"Bria","Central African Republic","BIV","FEFR"
"Briansk","Russia","BZK","UUBP"
"Bridgeport","United States","BDR","KBDR"
"Brigham City","United States","BMC","KBMC"
"Bright","Australia","BRJ","-"
"Brighton","United Kingdom","BSH","-"
"Brighton Downs","Australia","BHT","-"
"Brindisi","Italy","BDS","LIBR"
"Brisbane","Australia","BNE","YBBN"
"Bristol","United Kingdom","BRS","EGGD"
"Britton","United States","TTO","-"
"Brive-La-Gaillarde","France","BVE","LFBV"
"Brize Norton","United Kingdom","BZZ","EGVN"
"Brno","Czech Republic","BRQ","LKTB"
"Broadus","United States","BDX","KBDX"
"Broadview","Canada","YDR","-"
"Brochet","Canada","YBT","CYBT"
"Brockville","Canada","XBR","-"
"Broken Bow","United States","BBW","KBBW"
"Broken Hill","Australia","BHQ","YBHI"
"Bronnoysund","Norway","BNN","ENBN"
"Bronson Creek","Canada","YBM","-"
"Brookings","United States","BOK","KBOK"
"Brooks Lake","United States","BKF","KBKF"
"Brooks Lodge","United States","RBH","-"
"Broome","Australia","BME","YBRM"
"Broomfield","United States","BJC","KBJC"
"Broughton Island","Canada","YVM","CYVM"
"Brownsville","United States","BRO","KBRO"
"Brownwood","United States","BWD","KBWD"
"Bruggen","Germany","BGN","ETUR"
"Brumado","Brazil","BMS","SNBU"
"Brunette Downs","Australia","BTD","-"
"Brunswick","United States","BQK","KBQK"
"Brus Laguna","Honduras","BHG","-"
"Bruxelles","Belgium","BRU","EBBR"
"Bruxelles Midi","Belgium","ZYR","-"
"Bryce Canyon","United States","BCE","KBCE"
"Bua","Fidji","BVF","NFNU"
"Bubaque","Guinea-Bissau","BQE","GGBU"
"Bucaramanga","Colombia","BGA","SKBG"
"Bucarest","Romania","BUH","-"
"Bucarest","Romania","OTP","LROP"
"Buchanan","Liberia","UCN","-"
"Buchans","Canada","YZM","-"
"Buckeye","United States","BXK","KBXK"
"Buckland","United States","BKC","PABL"
"Budapest","Hungary","BUD","LHBP"
"Buenaventura","Colombia","BUN","SKBU"
"Buenos Aires","Argentina","BUE","-"
"Buenos Aires Costa Rica","Costa Rica","BAI","MRBA"
"Buenos Aires Newbery","Argentina","AEP","SABE"
"Buenos Aires Pistarini","Argentina","EZE","SAEZ"
"Buerjin City","China","KJI","-"
"Buffalo","United States","BUF","KBUF"
"Buffalo","United States","BYG","KBYG"
"Buffalo Narrows","Canada","YVT","CYVT"
"Buffalo Range","Zimbabwe","BFO","FVCZ"
"Bugulma","Russia","UUA","UWKB"
"Buin","Papua New Guinea","UBI","-"
"Bujumbura","Burundi","BJM","HBBA"
"Buka Is.","Papua New Guinea","BUA","AYBK"
"Bukavu","Democratic Republic of the Congo","BKY","FZMA"
"Bukhara","Uzbekistan","BHK","UTSB"
"Bukoba","Tanzania","BKZ","HTBU"
"Bulawayo","Zimbabwe","BUQ","FVBU"
"Bulchi","Ethiopia","BCY","HABU"
"Bulgan","Mongolia","UGA","-"
"Bulimba","Australia","BIP","-"
"Bull Harbour","Canada","YBH","-"
"Bullfrog Basin","United States","BFG","-"
"Bullhead City","United States","IFP","-"
"Bulolo","Papua New Guinea","BUL","-"
"Bumba","Democratic Republic of the Congo","BMB","FZFU"
"Bunbury","Australia","BUY","YBUN"
"Bundaberg","Australia","BDB","YBUD"
"Bundi","Papua New Guinea","BNT","-"
"Bunia","Democratic Republic of the Congo","BUX","FZKA"
"Buno Bedelle","Ethiopia","XBL","-"
"Bunyu","Indonesia","BYQ","WALV"
"Buochs","Switzerland","BXO","LSZC"
"Buol","Indonesia","UOL","WAMY"
"Buraimi","Oman","RMB","-"
"Burao","Somalia","BUO","HCMV"
"Burbank","United States","BUR","KBUR"
"Bureta","Fidji","LEV","-"
"Burgos","Spain","RGS","LEBG"
"Buri Ram","Thailand","BFV","-"
"Burketown","Australia","BUC","YBKT"
"Burley","United States","BYI","KBYI"
"Burlington","United States","BRL","-"
"Burlington","United States","BTV","KBTV"
"Burnie","Australia","BWT","YWYY"
"Burns","United States","BNO","KBNO"
"Burns Lake","Canada","YPZ","-"
"Bursa","Turkey","BTZ","LTBE"
"Burtonwood","United Kingdom","BUT","EGOB"
"Burundai","Kazakhstan","BXJ","-"
"Burwash Landings","Canada","YDB","CYDB"
"Burwell","United States","BUB","KBUB"
"Bury St. Edmunds","United Kingdom","BEQ","EGXH"
"Bushehr","Iran","BUZ","OIBB"
"Busuanga","Philippines","USU","RPVV"
"Buta","Democratic Republic of the Congo","BZU","FZKJ"
"Butare","Rwanda","BTQ","HRYI"
"Butaritari","Kiribati","BBG","NGTU"
"Butembo","Democratic Republic of the Congo","RUE","-"
"Butler","United States","BUM","KBUM"
"Buton/Babau","Indonesia","BUW","WAWB"
"Butte","United States","BTM","KBTM"
"Butterworth","South Africa","UTE","-"
"Butterworth","Malaysia","BWH","WMKB"
"Butuan","Philippines","BXU","RPME"
"Buzios","Brazil","BZC","SBBZ"
"Bydgoszcz","Poland","BZG","EPBY"
"Byron Bay","Australia","QYN","-"
"Ca Mau","Vietnam","CAH","-"
"Cabimas","Venezuela","CBS","-"
"Cabin Creek","United States","CBZ","-"
"Cabinda","Angola","CAB","FNCA"
"Cabo Frio","Brazil","CFB","-"
"Cabo Rojo","Dominican Republic","CBJ","-"
"Cabo San Lucas","Mexico","CSL","MMSL"
"Cacador","Brazil","CFC","-"
"Caceres","Brazil","CCX","-"
"Cachoeira","Brazil","CCQ","-"
"Cachoeiro Itapemirim","Brazil","QXD","SNKI"
"Cacoal","Brazil","OAL","-"
"Cadillac","United States","CAD","KCAD"
"Caen","France","CFR","LFRK"
"Cafunfo","Angola","CFF","-"
"Cagayan De Oro","Philippines","CGY","RPML"
"Cagayan De Sulu","Philippines","CDY","-"
"Cagliari","Italy","CAG","LIEE"
"Caherciveen","Ireland","CHE","-"
"Cahors","France","ZAO","-"
"Caicara","Venezuela","CXA","-"
"Caiguna","Australia","CGV","YCAG"
"Cairns","Australia","CNS","YBCS"
"Cajamarca","Peru","CJA","SPJR"
"Calabar","Nigeria","CBQ","-"
"Calabozo","Venezuela","CLZ","-"
"Calais","France","CQF","-"
"Calama","Chile","CJC","SCCF"
"Calbayog","Philippines","CYP","-"
"Calcutta","India","CCU","VECC"
"Caldas Novas","Brazil","CLV","-"
"Caldwell","United States","CDW","KCDW"
"Caledonia","Panama","CDE","-"
"Caleta Olivia","Argentina","CVI","-"
"Calexico","United States","CXL","KCXL"
"Calgary","Canada","YYC","CYYC"
"Cali","Colombia","CLO","SKCL"
"Calicut","India","CCJ","VOCL"
"Calipatria","United States","CLR","KCLR"
"Callaway Gardens","United States","CWG","-"
"Caloundra","Australia","CUD","YCDR"
"Calverton","United States","CTO","-"
"Calvi","France","CLY","LFKC"
"Cam Ranh","Vietnam","CXR","VVCR"
"Camaguey","Cuba","CMW","MUCM"
"Cambridge","United Kingdom","CBG","EGSC"
"Cambridge","United States","JHY","-"
"Cambridge Bay","Canada","YCB","CYCB"
"Camden","Australia","CDU","YSCN"
"Camden","United States","CDN","KCDN"
"Cameta","Brazil","CMT","-"
"Camfield","Australia","CFI","-"
"Camiguin","Philippines","CGM","RPMH"
"Camiri","Bolivia","CAM","-"
"Camocim","Brazil","CMC","-"
"Camooweal","Australia","CML","YCMW"
"Camp Douglas","United States","VOK","KVOK"
"Camp Springs","United States","ADW","KADW"
"Campbell River","Canada","YBL","CYBL"
"Campbellpore","Pakistan","CWP","-"
"Campbeltown","United Kingdom","CAL","EGEC"
"Campeche","Mexico","CPE","MMCP"
"Campina Grande","Brazil","CPV","SBKG"
"Campinas","Brazil","CPQ","SDAM"
"Campo Grande","Brazil","CGR","SBCG"
"Campos","Brazil","CAW","-"
"Can Tho","Vietnam","VCA","VVCT"
"Cana Brava","Brazil","NBV","-"
"Canaima","Venezuela","CAJ","SVCN"
"Canakkale","Turkey","CKZ","LTBH"
"Cananea","Mexico","CNA","-"
